mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_f1
0.02783045768737793,0.00906625283764145,0.0035323619842529295,0.006101282330309608,8,15,40,"{'max_depth': 8, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.5855777584708949,0.3907380607814761,0.6488427773343974,0.6611111111111111,0.7546540705751598,0.6081847556546078,0.12140978171056188,73,0.6082
0.03137493133544922,0.013170160313868253,0.0,0.0,8,20,5,"{'max_depth': 8, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.576271186440678,0.39111747851002865,0.6428571428571429,0.6605577689243027,0.7493020658849805,0.6040211285234266,0.11992431109030537,79,0.604
0.03353161811828613,0.027180913506701692,0.0,0.0,8,20,10,"{'max_depth': 8, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.576271186440678,0.39111747851002865,0.6428571428571429,0.6605577689243027,0.7493020658849805,0.6040211285234266,0.11992431109030537,79,0.604
0.03000030517578125,0.02031166895782188,0.0006114959716796875,0.001222991943359375,8,20,20,"{'max_depth': 8, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.576271186440678,0.39111747851002865,0.6428571428571429,0.6605577689243027,0.7493020658849805,0.6040211285234266,0.11992431109030537,79,0.604
0.031322479248046875,0.022150086715458258,0.0,0.0,8,20,30,"{'max_depth': 8, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.576271186440678,0.39111747851002865,0.6428571428571429,0.6605577689243027,0.7493020658849805,0.6040211285234266,0.11992431109030537,79,0.604
0.024269962310791017,0.013354468716277632,0.0031274795532226563,0.0062549591064453135,8,20,40,"{'max_depth': 8, 'min_samples_leaf': 20, 'min_samples_split': 40}",0.576271186440678,0.39111747851002865,0.6428571428571429,0.6605577689243027,0.7493020658849805,0.6040211285234266,0.11992431109030537,79,0.604
0.0282442569732666,0.018334447309378124,0.0,0.0,8,30,5,"{'max_depth': 8, 'min_samples_leaf': 30, 'min_samples_split': 5}",0.5910652920962199,0.46965699208443273,0.6345609065155807,0.6613162118780096,0.7507744297381019,0.6214747664624689,0.092141590507016,6,0.6215
0.02853732109069824,0.018642630300808215,0.0,0.0,8,30,10,"{'max_depth': 8, 'min_samples_leaf': 30, 'min_samples_split': 10}",0.5910652920962199,0.46965699208443273,0.6345609065155807,0.6613162118780096,0.7507744297381019,0.6214747664624689,0.092141590507016,6,0.6215
0.0188474178314209,0.011788987748397704,0.006250810623168945,0.007655648256107492,8,30,20,"{'max_depth': 8, 'min_samples_leaf': 30, 'min_samples_split': 20}",0.5910652920962199,0.46965699208443273,0.6345609065155807,0.6613162118780096,0.7507744297381019,0.6214747664624689,0.092141590507016,6,0.6215
0.027002954483032228,0.011663631770938003,0.001204061508178711,0.002408123016357422,8,30,30,"{'max_depth': 8, 'min_samples_leaf': 30, 'min_samples_split': 30}",0.5910652920962199,0.46965699208443273,0.6345609065155807,0.6613162118780096,0.7507744297381019,0.6214747664624689,0.092141590507016,6,0.6215
